id,preview_url,class,scan,style,role,tabindex,onkeydown,onclick,title,name,color,top_px,left_px,font_size_pct
item5700,https://p.scdn.co/mp3-preview/a42f09273d4745b5700def8682dfcfcb193c56e0,genre scanme,true,color: #90861f; top: 14737px; left: 697px; font-size: 100%,button,0,kb(event);,"playx(""3h40NfxgGrv1iL0BOxWZnz"", ""maghreb"", this);","e.g. Lotfi Bouchnak ""Ya Lella Winek""",maghreb,#90861f,14737.0,697.0,100.0
item5701,https://p.scdn.co/mp3-preview/e5126102dfe143d35ed11e42a6c150b7c66fcebc,genre scanme,true,color: #8e8824; top: 13896px; left: 945px; font-size: 100%,button,0,kb(event);,"playx(""3JTUWqNUXbQrjKCj3QIHjx"", ""musique peule"", this);","e.g. Baaba Maal ""Traveller""",musique peule,#8e8824,13896.0,945.0,100.0
item5702,https://p.scdn.co/mp3-preview/3368eaff7f5d91c3ee63a92fb5ba8c560b5eae60,genre scanme,true,color: #809983; top: 14503px; left: 808px; font-size: 100%,button,0,kb(event);,"playx(""522D0s0m7TGdo6Vued2NnI"", ""indonesian bamboo"", this);","e.g. Tjoek Soeparlan ""Lgm. Bengawan Solo""",indonesian bamboo,#809983,14503.0,808.0,100.0
item5703,https://p.scdn.co/mp3-preview/2982a19277587c9c00dc2603581c44a76ef7637b,genre scanme,true,color: #db4f53; top: 9761px; left: 232px; font-size: 100%,button,0,kb(event);,"playx(""5GX0yAcZ8e4zECA1hCNa8M"", ""slc hardcore"", this);","e.g. Absolved ""The Helm""",slc hardcore,#db4f53,9761.0,232.0,100.0
item5704,https://p.scdn.co/mp3-preview/9e9bbf3c4edb01d6faa4337699c2c0991ff22a82,genre scanme,true,color: #b57427; top: 9328px; left: 481px; font-size: 100%,button,0,kb(event);,"playx(""40xKvdEPddvTHWhZMlaOTI"", ""rock sergipano"", this);","e.g. Cidade DormitÃ³rio ""Agora o Meu CoraÃ§Ã£o Ã um Lixeiro Azul Vazio Escroto""",rock sergipano,#b57427,9328.0,481.0,100.0
item5705,https://p.scdn.co/mp3-preview/2b89aeb19f1f752d910251a10330ae29c9cae546,genre scanme,true,color: #709111; top: 15045px; left: 1004px; font-size: 100%,button,0,kb(event);,"playx(""12IvB4UVKYAjqgzoEcpJvL"", ""malawian folk"", this);","e.g. Namadingo ""Maury""",malawian folk,#709111,15045.0,1004.0,100.0
item5706,https://p.scdn.co/mp3-preview/154158adc6706499c71b767823772a78a9b56c31,genre scanme,true,color: #c27416; top: 10489px; left: 689px; font-size: 100%,button,0,kb(event);,"playx(""3rZfJy2wjYRqySTeqdEe2e"", ""finnish rockabilly"", this);","e.g. The Slippers ""Goose Bumps""",finnish rockabilly,#c27416,10489.0,689.0,100.0
item5707,https://p.scdn.co/mp3-preview/81c00b83e1c5e844bcfe309e6bd1a72031429792,genre scanme,true,color: #78910e; top: 10601px; left: 689px; font-size: 100%,button,0,kb(event);,"playx(""47BbstYAosevezBMJK6mCL"", ""hakkapop"", this);","e.g. æçç¥¥ ""é¢æè""",hakkapop,#78910e,10601.0,689.0,100.0
item5708,https://p.scdn.co/mp3-preview/42abcecd6b2ae0c0a85f1532ef4ea606ca9b118c,genre scanme,true,color: #e1488b; top: 7162px; left: 165px; font-size: 100%,button,0,kb(event);,"playx(""0dDev2LAU9tDOSuRdPxayJ"", ""portuguese death metal"", this);","e.g. Sacred Sin ""Darkside""",portuguese death metal,#e1488b,7162.0,165.0,100.0
item5709,https://p.scdn.co/mp3-preview/d4f357e302aff210bbaedb884cab8214f44ebd15,genre scanme,true,color: #bb7066; top: 10917px; left: 214px; font-size: 100%,button,0,kb(event);,"playx(""3KmM9GEunX8IGyup6rne2z"", ""dutch stoner rock"", this);","e.g. 35007 ""Evaporate""",dutch stoner rock,#bb7066,10917.0,214.0,100.0
item5710,https://p.scdn.co/mp3-preview/12ff0fca5bc399723f2352cd2599aec08b9bf478,genre scanme,true,color: #76826d; top: 15275px; left: 689px; font-size: 100%,button,0,kb(event);,"playx(""6ZnPD7h7NmdWx9a6ZnZ5MN"", ""saxophone trio"", this);","e.g. Ill Considered ""Retreat""",saxophone trio,#76826d,15275.0,689.0,100.0
item5711,https://p.scdn.co/mp3-preview/5da5d47f26e518f00879a4e35a5b381f3028ba60,genre scanme,true,color: #27b1c1; top: 20923px; left: 806px; font-size: 100%,button,0,kb(event);,"playx(""5GUUdEDHbJ4J9YnSwtrOag"", ""marimba"", this);","e.g. Ludwig Albert ""Fantasy of Love (Improvisation Marimba Solo)""",marimba,#27b1c1,20923.0,806.0,100.0
item5712,https://p.scdn.co/mp3-preview/9511b4d98abdca809bf67d04cb764ae78a7f02da,genre scanme,true,color: #4b970d; top: 19316px; left: 670px; font-size: 100%,button,0,kb(event);,"playx(""6tvgGhw1Q7qtcCmCvpFkMB"", ""vintage finnish jazz"", this);","e.g. Eugen MalmstÃ©n ""SillanpÃ¤Ã¤n marssilaulu""",vintage finnish jazz,#4b970d,19316.0,670.0,100.0
item5713,https://p.scdn.co/mp3-preview/819e085ae1fcaac37a244566faf6ccf2495b2948,genre scanme,true,color: #578f4e; top: 19024px; left: 471px; font-size: 100%,button,0,kb(event);,"playx(""5CMW3bF5enCbAFV4aZTbec"", ""dhrupad"", this);","e.g. Ali Akbar Khan ""Raga Sindhi Bhairavi: Dadra Tal (6 beats)""",dhrupad,#578f4e,19024.0,471.0,100.0
item5714,https://p.scdn.co/mp3-preview/871555e782a66137e6b7f9e53453e1a8a8f70195,genre scanme,true,color: #e3445e; top: 8601px; left: 183px; font-size: 100%,button,0,kb(event);,"playx(""5eMRBqrI5vpdvDRdMHo2Q3"", ""western ny metal"", this);","e.g. Perspectives NY ""Prevaricator""",western ny metal,#e3445e,8601.0,183.0,100.0
item5715,https://p.scdn.co/mp3-preview/1ad5aa5dbc1dfd6a63dfcfad3f92ca1ca1205770,genre scanme,true,color: #dc7639; top: 1067px; left: 913px; font-size: 100%,button,0,kb(event);,"playx(""68BhLioA1wTAfQ4uAP9Yig"", ""euro hi-nrg"", this);","e.g. Abbacadabra ""Fernando - Matt Pop Radio Edit""",euro hi-nrg,#dc7639,1067.0,913.0,100.0
item5716,https://p.scdn.co/mp3-preview/89e88876f989f38510c2fb237b3eecec3e13de93,genre scanme,true,color: #5a8d54; top: 18189px; left: 765px; font-size: 100%,button,0,kb(event);,"playx(""0YdUlCEsbI1OXxzkivfMc1"", ""russian jazz"", this);","e.g. Leonid Utyosov ""ÐÐµÑÐ²ÑÐ¼ Ð´ÐµÐ»Ð¾Ð¼ - ÑÐ°Ð¼Ð¾Ð»ÑÑÑ""",russian jazz,#5a8d54,18189.0,765.0,100.0
item5717,https://p.scdn.co/mp3-preview/f7b3536594b0e47c28589adece99333d36ba4bd3,genre scanme,true,color: #938a04; top: 13697px; left: 1005px; font-size: 100%,button,0,kb(event);,"playx(""4NHOQxFZZFHHhqRqwahBJw"", ""musica colimense"", this);","e.g. Estilo Italiano ""La Historia de Mi Vida""",musica colimense,#938a04,13697.0,1005.0,100.0
item5718,https://p.scdn.co/mp3-preview/d542ad6d4def8496c94bf7a1d5c4e99e6adc769a,genre scanme,true,color: #95800d; top: 10967px; left: 788px; font-size: 100%,button,0,kb(event);,"playx(""7zBrw2wTuwuISdo75PFiI3"", ""deep northern soul"", this);","e.g. Tony Middleton ""Paris Blues""",deep northern soul,#95800d,10967.0,788.0,100.0
item5719,https://p.scdn.co/mp3-preview/47b2b7e321c6be98390d791ec0c19bbb3c66b7e3,genre scanme,true,color: #938c99; top: 10477px; left: 319px; font-size: 100%,button,0,kb(event);,"playx(""345H6NEZCjc7XKXaHtBXPd"", ""indian instrumental rock"", this);","e.g. Blackstratblues ""Anuva's Sky""",indian instrumental rock,#938c99,10477.0,319.0,100.0
item5720,https://p.scdn.co/mp3-preview/ae8ab95b166681523bea9d50d5640da20e1bc96c,genre scanme,true,color: #d64f74; top: 8589px; left: 154px; font-size: 100%,button,0,kb(event);,"playx(""5tAPrkNPCWrUSd7NwwOjA3"", ""minnesota metal"", this);","e.g. Sentenced 2 Die ""Desecrated Tombstones""",minnesota metal,#d64f74,8589.0,154.0,100.0
item5721,https://p.scdn.co/mp3-preview/eecf3fedc26cbffede6bc8787504b71469bba49d,genre scanme,true,color: #a98349; top: 6001px; left: 443px; font-size: 100%,button,0,kb(event);,"playx(""7sgDg2fLn55ACzk7vNTbzg"", ""northamptonshire indie"", this);","e.g. Sarpa Salpa ""Simple Pleasures""",northamptonshire indie,#a98349,6001.0,443.0,100.0
item5722,https://p.scdn.co/mp3-preview/13352737f769256f0545814d6d4042140c248f0f,genre scanme,true,color: #cf645d; top: 10648px; left: 176px; font-size: 100%,button,0,kb(event);,"playx(""1tc9LPy7w9C58Vs4dqgB9T"", ""canadian stoner rock"", this);","e.g. We Hunt Buffalo ""Heavy Low""",canadian stoner rock,#cf645d,10648.0,176.0,100.0
item5723,https://p.scdn.co/mp3-preview/db2a3e5ebd88c5ae1aa0e83df65821a04f5055c9,genre scanme,true,color: #917b7a; top: 12783px; left: 370px; font-size: 100%,button,0,kb(event);,"playx(""5z9UHbaTlxlGFmo0QF3r8Q"", ""epic collage"", this);","e.g. Elysia Crampton ""Grove (feat. Embaci)""",epic collage,#917b7a,12783.0,370.0,100.0
item5724,https://p.scdn.co/mp3-preview/14dfd5b3c2670e3dfc823698240e1721d35afa12,genre scanme,true,color: #db700d; top: 3945px; left: 824px; font-size: 100%,button,0,kb(event);,"playx(""3OeP6axmM0Mqju37qMxN5Z"", ""ho munda"", this);","e.g. Dandom Star ""Chicken Bing""",ho munda,#db700d,3945.0,824.0,100.0
item5725,https://p.scdn.co/mp3-preview/70345112c950b05e49a7052e4ee36f1f21b38e81,genre scanme,true,color: #888248; top: 10882px; left: 1125px; font-size: 100%,button,0,kb(event);,"playx(""7z8itrNLIwA1ce7PLcJ8h4"", ""nyahbinghi"", this);","e.g. Ras Michael and The Sons Of Negus ""None A Jah Jah Children No Cry""",nyahbinghi,#888248,10882.0,1125.0,100.0
item5726,https://p.scdn.co/mp3-preview/b5727c266aa22858c74228f3d94c22fb727acc77,genre scanme,true,color: #4f9a36; top: 20134px; left: 901px; font-size: 100%,button,0,kb(event);,"playx(""6vqmpTineKzSlk75E7nrHf"", ""kentucky mountain folk"", this);","e.g. Roscoe Holcomb ""Mississippi Heavy Water Blues""",kentucky mountain folk,#4f9a36,20134.0,901.0,100.0
item5727,https://p.scdn.co/mp3-preview/0a907af045aa5dc92fff6de7208d68ca39a500b2,genre scanme,true,color: #8d7b13; top: 15400px; left: 1162px; font-size: 100%,button,0,kb(event);,"playx(""1BxILOh4VJH1aPEnTbOfoK"", ""mento"", this);","e.g. Hubert Porter ""Not Me""",mento,#8d7b13,15400.0,1162.0,100.0
item5728,https://p.scdn.co/mp3-preview/37d3935270e3ea9d5bf50215627a88e352ef67c4,genre scanme,true,color: #37a10c; top: 21048px; left: 486px; font-size: 100%,button,0,kb(event);,"playx(""4aBBqSZiVocWEuJmmtw9rb"", ""irish ballad"", this);","e.g. John McCormack ""It's a Long Way to Tipperary""",irish ballad,#37a10c,21048.0,486.0,100.0
item5729,https://p.scdn.co/mp3-preview/e5f9678a460e85a9cf4886747ceea8e31c834b67,genre scanme,true,color: #8f893c; top: 12660px; left: 741px; font-size: 100%,button,0,kb(event);,"playx(""2NUm8t925Rh0B40amE3vlF"", ""italian blues"", this);","e.g. Gnola Blues Band ""Gnola Shuffle""",italian blues,#8f893c,12660.0,741.0,100.0
item5730,https://p.scdn.co/mp3-preview/357081cc72505d9dfed2a9a6956038eb429be4d7,genre scanme,true,color: #da5c62; top: 5334px; left: 279px; font-size: 100%,button,0,kb(event);,"playx(""5vRCxmpJfQPIqVKRaw61Q2"", ""estonian metal"", this);","e.g. KannabinÃµid ""Vaata""",estonian metal,#da5c62,5334.0,279.0,100.0
item5731,https://p.scdn.co/mp3-preview/7f8a772e741485490e5a714f69bee87f7dad489a,genre scanme,true,color: #929121; top: 14762px; left: 870px; font-size: 100%,button,0,kb(event);,"playx(""1btTW8e4zRrIdvM3grzstb"", ""muzica banateana"", this);","e.g. Mirela Petrean ""Cu Ce M-Am Ales In Viata""",muzica banateana,#929121,14762.0,870.0,100.0
item5732,https://p.scdn.co/mp3-preview/d0835cab4ece4b27b2f4583f20b2b01050a7fe26,genre scanme,true,color: #867205; top: 19345px; left: 1299px; font-size: 100%,button,0,kb(event);,"playx(""1PsVFt4BXTUyiWMP5dyvQ8"", ""piada"", this);","e.g. XapecÃ³ ""Pinto Aqui Pinto AcolÃ¡""",piada,#867205,19345.0,1299.0,100.0
item5733,https://p.scdn.co/mp3-preview/4bf1b660ecf62bb99fa92af2d7e286175aca074d,genre scanme,true,color: #958e09; top: 8211px; left: 883px; font-size: 100%,button,0,kb(event);,"playx(""5zeKc6IqgiWSjEEPKtiiU1"", ""dytyachi pisni"", this);","e.g. ÐÐ²Ð° Ð Ð°ÑÐ¸Ð½ ""ÐÐ¸ÑÑ ÐºÐ¸ÑÑÐ½Ñ""",dytyachi pisni,#958e09,8211.0,883.0,100.0
item5734,https://p.scdn.co/mp3-preview/d6f9de922e30220233932354bd4f9cbc87115d18,genre scanme,true,color: #2b9fc2; top: 20936px; left: 441px; font-size: 100%,button,0,kb(event);,"playx(""2qwk42Lh1A0IJsKUKRqh1R"", ""classical trombone"", this);","e.g. Ian Bousfield ""Ballade Op.62""",classical trombone,#2b9fc2,20936.0,441.0,100.0
item5735,https://p.scdn.co/mp3-preview/e81b313f8bd09108f64289a6b8aeb837dda55738,genre scanme,true,color: #c86d39; top: 7150px; left: 249px; font-size: 100%,button,0,kb(event);,"playx(""7qZe7eUXVI2wZPRuFEmDwz"", ""italian progressive metal"", this);","e.g. Labyrinth ""Moonlight""",italian progressive metal,#c86d39,7150.0,249.0,100.0
item5736,https://p.scdn.co/mp3-preview/854d2d5643974861a202a0aabb457d6883b388ca,genre scanme,true,color: #bb52a2; top: 11149px; left: 73px; font-size: 100%,button,0,kb(event);,"playx(""4IdQPGSjNm7wqcHX4fC9uI"", ""appalachian black metal"", this);","e.g. Panopticon ""Bernheim Forest In Spring""",appalachian black metal,#bb52a2,11149.0,73.0,100.0
item5737,https://p.scdn.co/mp3-preview/45332d2b41b82c0aea6e2f5eb7972662b1f7fb59,genre scanme,true,color: #5aa1a8; top: 19521px; left: 973px; font-size: 100%,button,0,kb(event);,"playx(""3KZcSA4sBKzvQ76LIHNmaj"", ""zither"", this);","e.g. Wetterstoa Musikanten ""Purzigogler""",zither,#5aa1a8,19521.0,973.0,100.0
item5738,https://p.scdn.co/mp3-preview/25304fa17fbfe0bc6be706f29f8bb90a82e24b93,genre scanme,true,color: #326e07; top: 17721px; left: 1263px; font-size: 100%,button,0,kb(event);,"playx(""636MaojhhT4Q193sbYresZ"", ""hangoskonyvek"", this);","e.g. Laszlo Csakanyi ""SÃ¼sÃ¼, a sÃ¡rkÃ¡ny: Ãn vagyok a jÃ³ kirÃ¡lyfi""",hangoskonyvek,#326e07,17721.0,1263.0,100.0
item5739,https://p.scdn.co/mp3-preview/d318a618d37b1b1f407cf4897a9983ade4923c2c,genre scanme,true,color: #7f7b93; top: 12523px; left: 810px; font-size: 100%,button,0,kb(event);,"playx(""0nPHfpThJ2eugV71lcUgN1"", ""swiss experimental"", this);","e.g. AÃ¯sha Devi ""Immortelle""",swiss experimental,#7f7b93,12523.0,810.0,100.0
item5740,https://p.scdn.co/mp3-preview/ee7a75ade3f430b05abea2a3e43ebb73d35f9c54,genre scanme,true,color: #d05e34; top: 10931px; left: 382px; font-size: 100%,button,0,kb(event);,"playx(""5IhFxJmyr6s7dFTyFPUBuX"", ""metal salvadoreno"", this);","e.g. Dreamlore ""Silent Assassin""",metal salvadoreno,#d05e34,10931.0,382.0,100.0
item5741,https://p.scdn.co/mp3-preview/1d72ccaab98cc9bd068178f6d522f80146061d26,genre scanme,true,color: #d53b95; top: 13788px; left: 581px; font-size: 100%,button,0,kb(event);,"playx(""6jUdrrqQi5wVx2sxczToPI"", ""guggenmusik"", this);","e.g. GlÃ¶ggli Clique Amriswil ""Played-a-Live""",guggenmusik,#d53b95,13788.0,581.0,100.0
item5742,https://p.scdn.co/mp3-preview/b0ae82d89a2abc8d78a22b5f9b69e78472a406c7,genre scanme,true,color: #bb7a06; top: 14451px; left: 839px; font-size: 100%,button,0,kb(event);,"playx(""0hk5VYeLMWF5oRcFEkxKLm"", ""izvorna muzika"", this);","e.g. Bistri izvor ""Legla mala""",izvorna muzika,#bb7a06,14451.0,839.0,100.0
item5743,https://p.scdn.co/mp3-preview/73a316253e21dab7125d882ac3c562f6e4a44de6,genre scanme,true,color: #6e7b92; top: 15249px; left: 561px; font-size: 100%,button,0,kb(event);,"playx(""3gfHadzT6UhT1CxBBCDOuH"", ""experimental percussion"", this);","e.g. Valentina Magaletti ""Rumours of Bread""",experimental percussion,#6e7b92,15249.0,561.0,100.0
item5744,https://p.scdn.co/mp3-preview/4a211ee1f10d69261b66cc884c864456ee3388e0,genre scanme,true,color: #d82c96; top: 10709px; left: 34px; font-size: 100%,button,0,kb(event);,"playx(""1Oy1sdctOjCqMMp97UcRPn"", ""dark black metal"", this);","e.g. Ofermod ""Sisters Of Rapture And Pestilence""",dark black metal,#d82c96,10709.0,34.0,100.0
item5745,https://p.scdn.co/mp3-preview/cea7f244db5d6967b1a71ae0f138d1a68b771a15,genre scanme,true,color: #d0790e; top: 8966px; left: 1007px; font-size: 100%,button,0,kb(event);,"playx(""1V8IN25mrUIsNew7UMG1Jh"", ""bikutsi"", this);","e.g. Aijo Mamadou ""Levez Les Doigts""",bikutsi,#d0790e,8966.0,1007.0,100.0
item5746,https://p.scdn.co/mp3-preview/f76a722cae17c76f86d895a543e908cc3cb25db9,genre scanme,true,color: #718a5f; top: 14131px; left: 877px; font-size: 100%,button,0,kb(event);,"playx(""2hzyZGSPrfjmg1XDUOoVPb"", ""tanzorchester"", this);","e.g. Tanz Orchester Klaus Hallen ""Can You Feel The Love Tonight - (Langs. Walzer / 30 BPM)""",tanzorchester,#718a5f,14131.0,877.0,100.0
item5747,https://p.scdn.co/mp3-preview/628ac944bdcc05764b88a86bfddc68c450b06346,genre scanme,true,color: #a88c03; top: 11919px; left: 692px; font-size: 100%,button,0,kb(event);,"playx(""0GU44ZBVUvY9likoFm8LyO"", ""lok dohori"", this);","e.g. Bima Kumari Dura ""Aankhama Mul Futayau""",lok dohori,#a88c03,11919.0,692.0,100.0
item5748,https://p.scdn.co/mp3-preview/1cdbfd66aa4a6e18505cc3d016191bda890b0064,genre scanme,true,color: #1ca5d7; top: 21389px; left: 521px; font-size: 100%,button,0,kb(event);,"playx(""7jBaUnodzhFJCMaPRC4cD7"", ""american classical piano"", this);","e.g. Joseph Banowetz ""6 Chants polonais, S. 480: No. 2, FrÃ¼hling (Wiosna, Spring) [After Chopin's Op. 74]""",american classical piano,#1ca5d7,21389.0,521.0,100.0
item5749,https://p.scdn.co/mp3-preview/22da92189e56b6cf85fc81b12e5e6feb0b4b5b92,genre scanme,true,color: #db5431; top: 7460px; left: 291px; font-size: 100%,button,0,kb(event);,"playx(""06jwTfkXVRWemtOl4jzxtM"", ""singaporean punk"", this);","e.g. Iman's League ""Destiny""",singaporean punk,#db5431,7460.0,291.0,100.0
item5750,https://p.scdn.co/mp3-preview/d8abf32593ad76e1b03edca8f011c0ed93ab191b,genre scanme,true,color: #b17d69; top: 6174px; left: 384px; font-size: 100%,button,0,kb(event);,"playx(""6n2qxYPFTwsk1kQbhh9mFf"", ""anime game"", this);","e.g. æå®(CV.èéæè¡£) ""éé±ä¹±è!!""",anime game,#b17d69,6174.0,384.0,100.0
item5751,https://p.scdn.co/mp3-preview/9c0f145751775e67284fd78b6c24011f5d963be9,genre scanme,true,color: #a98cc2; top: 2177px; left: 1141px; font-size: 100%,button,0,kb(event);,"playx(""3JDNY92MkmvZUnMIu8zxaU"", ""eletronica underground brasileira"", this);","e.g. Mari Herzer ""AutoconstruÃ§Ã£o""",eletronica underground brasileira,#a98cc2,2177.0,1141.0,100.0
item5752,https://p.scdn.co/mp3-preview/61cb42e04329e9c9359e28cb527033c74476b526,genre scanme,true,color: #828f54; top: 11660px; left: 258px; font-size: 100%,button,0,kb(event);,"playx(""6FwFfliLFhv4njUQ27ClKm"", ""italian modern prog"", this);","e.g. Il Cerchio D'Oro ""Pangea""",italian modern prog,#828f54,11660.0,258.0,100.0
item5753,https://p.scdn.co/mp3-preview/fec63e6db05c4c337a2672ba81af19ea72894b37,genre scanme,true,color: #3ba380; top: 18995px; left: 454px; font-size: 100%,button,0,kb(event);,"playx(""0ec2mSg0FETGe5qDiOvUBR"", ""salon music"", this);","e.g. I Salonisti ""Nearer My God to Thee""",salon music,#3ba380,18995.0,454.0,100.0
item5754,https://p.scdn.co/mp3-preview/f6d9af80398baf0da23d588eb5287eb741705a33,genre scanme,true,color: #469c60; top: 19095px; left: 542px; font-size: 100%,button,0,kb(event);,"playx(""47jNMBpJsnCr0K2pTXX7z3"", ""classical accordion"", this);","e.g. Viviane Chassot ""Piano Concerto No. 11 in F Major K. 413, Arr. for Accordion and Chamber Orchestra: II. Larghetto""",classical accordion,#469c60,19095.0,542.0,100.0
item5755,https://p.scdn.co/mp3-preview/20f91d182ea6908e1a29b2e212c7ad9aece388ec,genre scanme,true,color: #6888ad; top: 15605px; left: 272px; font-size: 100%,button,0,kb(event);,"playx(""2fXrEpoSqZhGjkT1hQBCyA"", ""iranian experimental"", this);","e.g. Siavash Amini ""The Darkness About the Pole""",iranian experimental,#6888ad,15605.0,272.0,100.0
item5756,https://p.scdn.co/mp3-preview/7d44b661d46dee287160bcc0c19c1f64f2e4b990,genre scanme,true,color: #e54e2d; top: 5051px; left: 270px; font-size: 100%,button,0,kb(event);,"playx(""2rde0CoQep8VEYrDlGAwKX"", ""thrash-groove metal"", this);","e.g. Tenside ""Cannibals (They Don't Care) - Zardonic Remix""",thrash-groove metal,#e54e2d,5051.0,270.0,100.0
item5757,https://p.scdn.co/mp3-preview/bcb93bf6a61dbdeb0067f537e91880f394078a66,genre scanme,true,color: #1ca5d8; top: 22648px; left: 501px; font-size: 100%,button,0,kb(event);,"playx(""5Ks5ENUFNQDfaqxjZnCkVJ"", ""polish classical piano"", this);","e.g. Krystian Zimerman ""Ballade No. 1 in G Minor, Op. 23""",polish classical piano,#1ca5d8,22648.0,501.0,100.0
item5758,https://p.scdn.co/mp3-preview/83983d845686566de2954ede788777143acec0e5,genre scanme,true,color: #b18309; top: 10894px; left: 1182px; font-size: 100%,button,0,kb(event);,"playx(""65XZhQj4jDMCZ9m1OQU8U8"", ""kikuyu pop"", this);","e.g. CDM Kiratu ""Kaba Kuinuka""",kikuyu pop,#b18309,10894.0,1182.0,100.0
item5759,https://p.scdn.co/mp3-preview/10c6552301f6d1d1e98647326762d483a4bcd6e5,genre scanme,true,color: #cc82cb; top: 1330px; left: 1013px; font-size: 100%,button,0,kb(event);,"playx(""5m7ebnTfz17ovv2cgPmdgq"", ""chilean techno"", this);","e.g. Delia ""Bruja del 71""",chilean techno,#cc82cb,1330.0,1013.0,100.0
item5760,https://p.scdn.co/mp3-preview/b6381dca376d79e1124dd71d32d7d33c7cc3d87a,genre scanme,true,color: #ce4c9b; top: 8086px; left: 85px; font-size: 100%,button,0,kb(event);,"playx(""5riDf5kBRoSQfQVuGH2ZDF"", ""hungarian black metal"", this);","e.g. Christian Epidemic ""ÃjjÃ¡szÃ¼letett""",hungarian black metal,#ce4c9b,8086.0,85.0,100.0
item5761,https://p.scdn.co/mp3-preview/71c498ee7bd0f02f51a554b50a5a006ed910afb0,genre scanme,true,color: #aa8686; top: 12030px; left: 828px; font-size: 100%,button,0,kb(event);,"playx(""5Eobxr96quxMd37PtZjCiN"", ""kolo"", this);","e.g. Mirko Kodic ""Å½agubiÄanka""",kolo,#aa8686,12030.0,828.0,100.0
item5762,https://p.scdn.co/mp3-preview/7a0f205da64d5741943edcffa56a6520ae8cabf3,genre scanme,true,color: #31872f; top: 22048px; left: 149px; font-size: 100%,button,0,kb(event);,"playx(""7s0RCYvL7QkuMTRqbKjxLN"", ""welsh choir"", this);","e.g. The Morriston Orpheus Choir ""Majesty, Worship His Majesty""",welsh choir,#31872f,22048.0,149.0,100.0
item5763,https://p.scdn.co/mp3-preview/9600cb1d57be02890faa101a7ff8a6e59c82bff5,genre scanme,true,color: #ce634a; top: 7249px; left: 255px; font-size: 100%,button,0,kb(event);,"playx(""4GDPKRiAbgHj43jllomgQc"", ""bulgarian metal"", this);","e.g. Odd Crew ""In Silence""",bulgarian metal,#ce634a,7249.0,255.0,100.0
item5764,https://p.scdn.co/mp3-preview/9f7361b225fee282f4238294bbe2686851f7eecd,genre scanme,true,color: #d5576d; top: 9352px; left: 178px; font-size: 100%,button,0,kb(event);,"playx(""3Y8OGYaOUoI2eTst1ISLmD"", ""edinburgh metal"", this);","e.g. Dog Tired ""Eyes of the Divine""",edinburgh metal,#d5576d,9352.0,178.0,100.0
item5765,https://p.scdn.co/mp3-preview/497217df6f329d2eecfba253efe09caa2ce26fb2,genre scanme,true,color: #b57e01; top: 8335px; left: 854px; font-size: 100%,button,0,kb(event);,"playx(""4cUjNeC6VzBu5CHkU0aR2g"", ""dogri pop"", this);","e.g. Chaman Lehri ""MERE FOJIYA SIPAHIA""",dogri pop,#b57e01,8335.0,854.0,100.0
item5766,https://p.scdn.co/mp3-preview/2eaf91278b2121a9b13ca873608d4f00a3769a74,genre scanme,true,color: #968d2c; top: 9169px; left: 599px; font-size: 100%,button,0,kb(event);,"playx(""6D5WEx6TEKfFDxFA7CGru8"", ""guatemalan indie"", this);","e.g. Filoxera ""Fuel""",guatemalan indie,#968d2c,9169.0,599.0,100.0
item5767,https://p.scdn.co/mp3-preview/3a74093a22304747b0a23d0882ab5e6805e10558,genre scanme,true,color: #1ea982; top: 21352px; left: 289px; font-size: 100%,button,0,kb(event);,"playx(""6aFgeazT8FPb8jaAyHleBs"", ""dutch baroque"", this);","e.g. Jan Pieterszoon Sweelinck ""Pseaumes de David, Livre 2: No. 30, Resveillez-vous, chacun fidÃ¨le""",dutch baroque,#1ea982,21352.0,289.0,100.0
item5768,https://p.scdn.co/mp3-preview/77e8ee899f159746e203eac17bdfb590efbd24c5,genre scanme,true,color: #d9456e; top: 9316px; left: 88px; font-size: 100%,button,0,kb(event);,"playx(""2W1SfgYAfioYG7YuptXJ4C"", ""czsk black metal"", this);","e.g. Stiny Plamenu ""âÃhlavskâÎ© KanalizaÆÃ§nââ  SbÆÃµraÆÃ§""",czsk black metal,#d9456e,9316.0,88.0,100.0
item5769,https://p.scdn.co/mp3-preview/074fcab7b56b53d6ac73cbcea470ecb55afbe4a6,genre scanme,true,color: #e25135; top: 6370px; left: 285px; font-size: 100%,button,0,kb(event);,"playx(""1qSJe7rGv6uryMD5LCeF84"", ""quebec metal"", this);","e.g. Last Dance Among Wolves ""Werewolves""",quebec metal,#e25135,6370.0,285.0,100.0
item5770,https://p.scdn.co/mp3-preview/cfd82a824205013ed193377dc9f862b9df19bc06,genre scanme,true,color: #6c9e8b; top: 13825px; left: 856px; font-size: 100%,button,0,kb(event);,"playx(""1oNWO9xq6hYYPHh1k2uX9z"", ""borneo traditional"", this);","e.g. Hezekiah Asim ""Buluh Meruked""",borneo traditional,#6c9e8b,13825.0,856.0,100.0
item5771,https://p.scdn.co/mp3-preview/86a2f7217e6a69ffb8fa464dc6136e9a91619e05,genre scanme,true,color: #6d8201; top: 15430px; left: 1002px; font-size: 100%,button,0,kb(event);,"playx(""2K6PwictEaZ69R54Ok2Z3e"", ""rozpravky"", this);","e.g. Karol Machata ""SnehovÃ¡ klÃ¡lovnÃ¡""",rozpravky,#6d8201,15430.0,1002.0,100.0
